
Tue May  5 11:23:18 2015
Age data: Zhang_2010_S1.txt
Expression data: Alldata_tab.txt
General results:
	The total amount of entrances found and crosslinked was: 12922.
	The total number of entrances not found on Zhang was: 5160.
	The total number of entrances not found from Zhang was: 805 
	Could not find the following entrances in Zhang's file:



HDC08157	---	---
CG12490-RA	CG12490	CG12490
CG31499-RA	CG31499	CG31499
HDC00783	---	---
S.CX000530	---	---
HDC02356	---	---
S.C2L000498	---	---
HDC06593	---	---
S.C2R000796	---	---
HDC15077	---	---
HDC11378	---	---
HDC17874	---	---
HDC17741	---	---
HDC06743	---	---
HDC19527	---	---
CG2854-RA	CG2854,CG33218	CG2854
HDC17530	---	---
CG2005-RA	Ptp99A	CG2005
CG7981-RA	---	CG7981
HDC16128	---	---
CG13680-RA	CG13680	CG13680
S.C2L000744	---	---
S.C2R000055	---	---
S.C3R001192	---	---
LD19629	---	---
HDC03719	---	---
S.C3L001209	---	---
CG31237-RA	Rpb4	CG31237
HDC09356	---	---
CG32553-RA	CG32553	CG32553
CG31676-RA	CG31676	CG31676
CG14405-RA	CheB38c	CG14405
S.C3L002610	---	---
S.C3R003362	---	---
CG14310-RB	CG14310	CG14310
HDC03900	---	---
Dm.X.58519.0	---	---
S.C3L000870	---	---
CG32275-RA	CG32275	CG32275
CG11297-RA	CG11297	CG11297
HDC05162	---	---
Dm.3R.46971.0	---	---
HDC02276	---	---
S.C2R000107	---	---
HDC03440	---	---
HDC08259	---	---
HDC12196	---	---
HDC12617	---	---
HDC05064	---	---
Dm.X.54654.0	---	---
S.C3L001454	---	---
RE46574	Tl	Tl
CG1819-RA	CG1819	CG1819
HDC12402	---	---
S.C2R000035	---	---
S.C3L002203	---	---
S.C3R001576	---	---
HDC09490	---	---
HDC14088	---	---
HDC13343	---	---
S.CX001471	---	---
CG17745-RA	CG17745	CG17745
CG30219-RA	CG30219	CG30219
CG7710-RA	CG7710	CG7710
S.C2L002487	---	---
S.C3L001140	---	---
S.C2L002003	---	---
HDC10701	---	---
HDC14228	---	---
GM10545	---	---
HDC14963	---	---
S.CX001336	---	---
HDC09519	---	---
Dm.2L.6244.0	pgant2	pgant2
HDC01267	---	---
CG32194-RB	CG32194	CG32194
HDC15019	---	---
HDC17143	sgg	sgg
CG6246-RA	nub	CG6246
HDC11401	---	---
S.C2L002127	---	---
CG30130-RA	CG30130	CG30130
CG3898-RA	CG3898	CG3898
CG12346-RA	cag	CG12346
CG33283-RA	CG33283	CG33283
Dm.X.58337.0	---	---
CG15867-RA	CG15867	CG15867
CG17203-RA	mun	CG17203
S.C3L000093	---	---
HDC12033	---	---
CG32041-RA	DyakHsp67Bb	CG32041
HDC06323	---	---
HDC04210	---	---
CG14032-RA	Cyp4ac1	CG14032
HDC03470	---	---
HDC04748	---	---
CG13861-RA	CG13861	CG13861
HDC03087	---	---
CG4716-RB	CG4716	CG4716
CG6615-RA	---	CG6615
CG3960-RB	---	CG3960
Dm.3R.45358.0	---	---
HDC11776	---	---
HDC02380	---	---
CG32207-RA	CG32207	CG32207
CG13947-RA	CG13947	CG13947
HDC08856	---	---
HDC08878	---	---
Dm.2L.9898.0	---	---
Dm.3L.32339.0	---	---
HDC15090	---	---
CG12509-RA	CG12509	CG12509
HDC16444	---	---
CG15411-RA	CG15411	CG15411
HDC09517	---	---
S.C2R001979	sano	sano
HDC08319	---	---
CG33091-RA	---	CG33091
CG12698-RA	CG12698	CG12698
S.CX001168	---	---
S.C2L001973	---	---
S.C3R002810	---	---
CG15178-RA	CG15178	CG15178
S.C3R000280	---	---
CG5592-RA	CG5592	CG5592
HDC19855	---	---
AT13310	---	---
CG18678-RA	CG18678	CG18678
CG32953-RB	CG14929	CG32953
Dm.X.55357.0	---	---
S.C3R002454	---	---
CG32639-RA	CG32639	CG32639
CT35233	---	---
HDC13404	---	---
CG32674-RA	spri	CG32674
HDC19168	---	---
S.CX001473	---	---
HDC06312	mam	mam
HDC14796	---	---
HDC07665	---	---
Dm.3L.25055.0	---	---
CG3950-RA	CG3950	CG3950
CG15242-RA	ppk25	CG15242
S.C2L000201	---	---
HDC18309	---	---
HDC02773	---	---
CG11726-RA	CG11726	CG11726
CG32335-RA	CG32335	CG32335
CR31511-RA	---	CR31511
HDC11686	---	---
CG32116-RA	Or69a	CG32116
HDC12161	---	---
HDC19023	---	---
Dm.2R.21117.0	CG34004	CG34004
HDC18596	---	---
HDC07406	---	---
AT28206	---	---
Dm.2L.6291.0	---	---
HDC10033	---	---
HDC02763	---	---
HDC02792	---	---
HDC14020	---	---
CG7705-RB	CG7705	CG7705
CT35233	---	---
CG40294-RA	CG40294	CG40294
CG8579-RA	Jon44E	CG8579
S.C3L000814	---	---
HDC17859	ct	ct
CG33161-RB	---	CG33161
CT35995	CG32636	CG32636
RE67734	---	---
CG14584-RA	CG14584	CG14584
HDC10340	---	---
HDC09210	---	---
CG14417-RA	CG14417	CG14417
CG10587-RA	CG10587	CG10587
S.C3R001493	---	---
HDC09225	---	---
S.CX000656	---	---
S.C2R002077	---	---
Dm.X.57192.0	---	---
Dm.2L.9641.0	---	---
S.CX000716	---	---
HDC08175	---	---
S.C3L000319	DmsR-1	DmsR-1
CT32724	Pp2A-29B,CSN8	Pp2A-29B,CSN8
CT35593	---	---
HDC07382	---	---
HDC07332	par-1	par-1
CG12612-RA	CG12612	CG12612
CG11864-RA	CG11864	CG11864
HDC08267	---	---
HDC06599	---	---
CG30027-RA	CG30027	CG30027
HDC02355	---	---
S.CX002048	---	---
HDC12189	---	---
CG4922-RA	sala	CG4922
CR32747-RA	---	CR32747
CG30142-RA	Obp57b	CG30142
CG31768-RA	---	CG31768
LD27104	---	---
CG31067-RA	CG31067	CG31067
GH15538	---	---
CG15177-RA	CG15177	CG15177
HDC12867	---	---
HDC04272	---	---
CG14850-RA	CG14850	CG14850
CG33045-RA	---	CG33045
HDC07396	---	---
HDC20440	---	---
CG7599-RA	Eig71Ef	CG7599
HDC17369	---	---
HDC08750	---	---
S.C3L000737	---	---
CG6168-RB	CG6168	CG6168
HDC07439	---	---
S.C2L002411	---	---
CG3096-RA	Brd	CG3096
HDC05924	---	---
CG9469-RA	CG33343	CG9469
HDC02784	---	---
Dm.3L.32193.0	scaf6	scaf6
S.C3R002391	---	---
CT33212	---	---
HDC05879	---	---
CG4594-RA	CG4594	CG4594
S.C3R003379	---	---
CG14274-RA	CG14274	CG14274
S.CX001708	---	---
HDC17692	---	---
HDC07112	---	---
S.CX002135	---	---
S.C2L000500	---	---
HDC10381	---	---
HDC11460	---	---
HDC01568	---	---
Dm.3R.37199.0	---	---
S.C3L002620	---	---
S.C2R002225	---	---
S.C3L002209	---	---
CG32922-RA	---	CG32922
HDC13468	---	---
HDC15816	---	---
HDC07866	---	---
Dm.2R.21061.0	---	---
CG12497-RA	---	CG12497
Transposon.91	---	---
CG31749-RA	CG31749	CG31749
CG10749-RA	CG10749	CG10749
HDC02531	---	---
HDC03027	---	---
CG14163-RA	CG14163	CG14163
HDC08195	---	---
Dm.X.50771.0	---	---
HDC07559	dpr	dpr
CG6071-RA	CG6071	CG6071
HDC07045	---	---
Dm.3R.39174.0	CG34037	CG34037
HDC18323	---	---
S.C2L001320	---	---
S.C3R003559	---	---
S.CX002085	Bx	Bx
Dm.3L.26220.0	Notum	Notum
HDC18417	---	---
HDC08932	---	---
CG4695-RA	CG4695	CG4695
HDC19639	---	---
Dm.3R.47345.0	---	---
S.C3L002717	---	---
CG15494-RA	CG15494	CG15494
HDC04083	---	---
HDC15274	---	---
S.C3R001951	---	---
HDC02682	---	---
HDC15690	---	---
S.C3L000751	---	---
Dm.3L.27276.0	---	---
HDC16698	---	---
Dm.3L.31345.0	---	---
HDC17998	---	---
HDC08894	---	---
CG30074-RA	Obp50d	CG30074
HDC00328	---	---
CG32954-RA	---	CG32954
GH25761	---	---
HDC12128	---	---
HDC07434	---	---
HDC15811	---	---
HDC09215	---	---
CG32114-RA	CG32114	CG32114
S.C3L001190	---	---
HDC03539	---	---
Dm.2R.12185.0	---	---
HDC14949	---	---
HDC04522	IFa	IFa
CG14204-RA	CG14204	CG14204
CT35468	---	---
HDC02776	---	---
CG12584-RA	CG12584	CG12584
CG31329-RA	gfzf	CG31329
HDC13962	---	---
HDC20140	---	---
CG13700-RA	CG13700	CG13700
HDC02131	---	---
HDC13490	---	---
HDC17098	---	---
HDC03427	---	---
Dm.3R.39963.0	---	---
CG2879-RA	CG2879	CG2879
HDC16817	---	---
CG10445-RA	CG10445	CG10445
HL01468	---	---
HDC08156	---	---
S.C3L001381	---	---
S.C2L000180	---	---
S.C2R000754	---	---
HDC01528	---	---
S.CX000803	---	---
HDC13976	---	---
CG31312-RA	CG31312	CG31312
S.CX000804	---	---
HDC02911	---	---
S.C3R000814	---	---
CG18625-RA	CG18625	CG18625
HDC18302	---	---
HDC07554	---	---
S.C3L000656	---	---
HDC07756	---	---
HDC10998	---	---
HDC07568	---	---
S.C3L002314	---	---
HDC14423	---	---
Dm.2R.13264.0	---	---
HDC16436	---	---
S.C3L002802	---	---
CG40170-RA	CG40170	CG40170
CG30132-RD	par-1	CG30132
HDC00113	---	---
S.C2R001166	---	---
HDC12869	---	---
CG32249-RA	CG32249	CG32249
CG17806-RA	CG17806	CG17806
HDC13352	---	---
CT34824	---	---
Dm.3R.44946.0	---	---
CG4054-RA	Fili	CG4054
CG9928-RA	CG9928	CG9928
HDC05227	---	---
HDC12614	---	---
CG5197-RA	CG5197	CG5197
S.C3L002812	---	---
HDC12949	---	---
CG30097-RF	Menl-1,Menl-2	CG30097
S.CX001981	---	---
S.CX001574	---	---
CG31181-RA	---	CG31181
CT23539	cpo	cpo
HDC07443	---	---
S.C3R002566	---	---
CG10677-RA	CG10677	CG10677
CT26204	B4	B4
CT33175	---	---
CG32345-RA	CG32345	CG32345
S.C3R001615	---	---
S.C2R000990	---	---
CG14677-RA	CG14677	CG14677
CG14794-RA	Nmdar2	CG14794
CG17612-RB	CG17612	CG17612
HDC10028	---	---
CT36961	---	---
HDC08792	---	---
HDC02524	---	---
HDC04542	---	---
HDC14802	---	---
CG31789-RA	CG31789	CG31789
RH31485	lola	lola
CG18081-RA	CG18081	CG18081
S.C2L000399	---	---
HDC03028	---	---
CG10752-RA	CG10752	CG10752
S.C2R000146	---	---
HDC10550	---	---
Dm.3R.34758.0	---	---
Dm.2L.9490.0	---	---
Dm.3L.31347.0	---	---
CG32116-RB	Or69a	CG32116
S.C3L002715	---	---
HDC19847	---	---
HDC11626	---	---
HDC03415	---	---
HDC12266	---	---
S.C3R003006	---	---
CG14785-RA	CG14785	CG14785
S.C2L000734	---	---
HDC02777	---	---
HDC12004	---	---
CG14189-RA	CG14189	CG14189
CG32956-RE	---	CG32956
CG32201-RA	CG32201	CG32201
CG14774-RA	CG14774	CG14774
CG9754-RA	CG9754	CG9754
HDC12410	---	---
HDC07362	---	---
CG5061-RA	capt	CG5061
CG32140-RA	---	CG32140
HDC05701	---	---
Dm.2L.8849.0	CG33697	CG33697
S.C2L001254	G30A	G30A
S.C2R001258	---	---
LP01487	Eip74EF	Eip74EF
S.C2R001397	---	---
HDC11854	---	---
HDC09405	---	---
S.C2R001876	---	---
HDC17589	---	---
S.C3L000299	---	---
HDC00715	---	---
CG14611-RA	Fer1	CG14611
CG10245-RA	Cyp6a20	CG10245
CG17205-RA	CG17205	CG17205
HDC02620	---	---
CT32593	---	---
HDC13925	---	---
CT35796	---	---
CG32729-RA	---	CG32729
S.C3R000989	---	---
Dm.3R.37165.0	CG34035	CG34035
HDC17114	---	---
LD28384	---	---
HDC16707	---	---
HDC06498	---	---
CG32782-RB	tlk	CG32782
S.CX002444	---	---
CG17575-RA	CG17575	CG17575
S.C3R002565	---	---
CT34163	gp210	gp210
LD48030	---	---
AlkB-RA	AlkB	AlkB
HDC09365	Ilp5	Ilp5
HDC19162	---	---
S.C2R000315	---	---
CT32422	---	---
HDC01715	---	---
CG31330-RA	CG31330	CG31330
HDC18546	---	---
CG32061-RA	CG32061	CG32061
CG31815-RA	CG31815	CG31815
S.C2R000314	---	---
Dm.2R.14741.0	---	---
S.C3R001189	---	---
HDC16223	---	---
HDC16133	---	---
CG31018-RA	CG31018	CG31018
HDC00115	---	---
CG1379-RA	CG1379	CG1379
HDC12488	---	---
CG2604-RC	CG2604	CG2604
HDC07075	---	---
CG32175-RA	CG32175	CG32175
HDC09874	---	---
HDC11057	---	---
Dm.3R.44543.0	---	---
HDC12978	---	---
S.C2L000992	---	---
Dm.3L.32441.0	---	---
Dm.2L.8421.0	---	---
HDC13003	---	---
CG15325-RA	CG15325	CG15325
S.CX000020	---	---
RH09463	---	---
HDC07875	---	---
S.C3L001678	---	---
S.C2L000202	---	---
HDC02265	---	---
CG11694-RA	CG11694	CG11694
HDC06406	---	---
CG30079-RA	CG30079	CG30079
HDC02909	---	---
CG32311-RB	zormin	CG32311
S.C3R003231	---	---
HDC08273	---	---
CG3801-RA	Acp76A	CG3801
CG15664-RA	Rgk3	CG15664
S.C2R002575	---	---
S.C3R003507	---	---
CG17960-RA	RhoGAP1A	CG17960
HDC10249	---	---
HDC05062	---	---
HDC16123	---	---
HDC14054	---	---
HDC11204	---	---
HDC14315	---	---
HDC00290	---	---
CG12441-RB	CG12441	CG12441
HDC13469	---	---
CG13056-RA	CG13056	CG13056
HDC12579	---	---
S.C2R001529	---	---
HDC07159	---	---
HDC15681	---	---
CR_tc_RE21847	---	---
AM01181	---	---
CG9594-RA	Chd3	CG9594
HDC08434	---	---
CG13959-RA	CG33316	CG13959
HDC02664	---	---
HDC07646	---	---
HDC11445	---	---
HDC19530	---	---
HDC14379	---	---
CT32977	---	---
Dm.X.58496.0	---	---
HDC05720	shn	shn
HDC02097	---	---
CT35057	---	---
HDC17718	---	---
S.CX001787	---	---
GH08923	---	---
S.CX000783	---	---
S.C3R000096	---	---
HDC12977	---	---
HDC06974	---	---
HDC16016	---	---
HDC06615	---	---
CG31188-RA	---	CG31188
HDC12064	---	---
S.CX000429	---	---
HDC02165	---	---
Dm.3R.46648.0	---	---
HDC13341	---	---
CG14754-RA	CG14754	CG14754
HDC02928	---	---
HDC12487	---	---
HDC14099	---	---
HDC05908	---	---
S.C3L001396	---	---
HDC14312	---	---
HDC13243	---	---
CG8750-RA	CG8750	CG8750
CG12960-RA	CG12960	CG12960
HDC18154	---	---
CG5829-RA	CG5829	CG5829
HDC03363	---	---
HDC09525	---	---
CG11307-RA	CG11307	CG11307
HDC02544	---	---
CG31233-RA	CG31233	CG31233
HDC10620	---	---
HDC16139	---	---
S.C2R000103	---	---
HL01663	---	---
HDC05913	---	---
CG18213-RA	CG18213	CG18213
HDC00943	---	---
HDC09753	---	---
HDC19716	---	---
HDC18812	---	---
HDC17173	---	---
S.C2L002405	---	---
HDC02675	---	---
Dm.X.55850.0	---	---
HDC05668	---	---
HDC14619	---	---
HDC00430	---	---
SD02875	---	---
HDC15531	---	---
S.C2R002099	---	---
HDC00224	---	---
HDC03047	---	---
CG32734-RA	---	CG32734
CG17531-RA	GstE7	CG17531
CG2958-RA	lectin-24Db	CG2958
HDC12031	---	---
HDC11504	---	---
HDC15396	---	---
S.C2R000056	---	---
S.C3L000230	---	---
HDC19714	---	---
CT11695	Pxd	Pxd
HDC15724	---	---
Dm.3L.31144.0	---	---
CT32428	Rep3	Rep3
Dm.2L.3850.0	---	---
S.C3R003028	---	---
CG31834-RA	l(2)35Bb	CG31834
S.CX000275	---	---
HDC05191	---	---
CG31112-RA	CG31112	CG31112
HDC06420	---	---
S.C2L001953	---	---
S.CX000862	---	---
HDC04678	---	---
S.C3R003156	---	---
CG30432-RA	CG30432	CG30432
Dm.2L.3160.0	---	---
HDC17644	---	---
CG14799-RA	CG14799	CG14799
HDC02699	---	---
Dm.X.58322.0	---	---
CT11695	Pxd	Pxd
HDC10343	---	---
HDC12191	---	---
HDC15897	---	---
S.CX000097	---	---
CG14116-RA	CG14116	CG14116
CG32636-RA	CG32636	CG32636
CT37020	mthl8	mthl8
CG3610-RA	CG3610	CG3610
Dm.2L.9886.0	---	---
HDC15190	---	---
HDC06795	---	---
Dm.X.53607.0	---	---
Dm.2R.20592.0	---	---
S.CX001954	---	---
HDC14612	---	---
HDC02468	---	---
S.CX000756	---	---
S.C3R003595	---	---
CG13789-RA	Rapgap1	CG13789
HDC18361	---	---
HDC13305	---	---
HDC04194	---	---
CG13783-RA	CG13783	CG13783
CR31931-RA	Gr22b	CR31931
HDC08290	---	---
HDC17813	---	---
HDC19521	---	---
S.C2L001537	---	---
CG30356-RA	CG30356	CG30356
HDC14129	---	---
HDC19472	---	---
S.C3L002300	---	---
HDC03136	---	---
CG8188-RA	CG8188	CG8188
S.C3L000824	---	---
Dm.3L.25008.0	---	---
HDC05126	---	---
CG33075-RA	Shawn,Tyler	CG33075
HDC01575	---	---
HDC10899	---	---
CG32808-RA	CG32808	CG32808
CT34517	---	---
S.C2R002795	---	---
CG14477-RA	mbl	CG14477
CG1678-RA	CG1678	CG1678
HDC07260	---	---
HDC19720	---	---
CT34492	---	---
HDC07816	---	---
HDC11658	---	---
CG5030-RA	CG5030	CG5030
CG15655-RA	CG15655	CG15655
S.C2R001277	---	---
Dm.3R.42908.0	---	---
CG40131-RA	CG40131	CG40131
CG15758-RB	CG15758	CG15758
S.C2L001070	---	---
S.CX001098	CG12094	CG12094
S.C2R000102	---	---
CG1944-RA	Cyp4p2	CG1944
CG33125-RA	CG33125	CG33125
S.C3R001491	---	---
HDC18180	---	---
HDC03331	---	---
CT32625	---	---
Dm.3L.33535.0	---	---
S.C2L002690	---	---
Dm.2L.4198.0	---	---
HDC04260	---	---
S.CX000487	---	---
HDC00910	---	---
S.C3L001396	---	---
HDC16885	---	---
HDC16923	---	---
HDC16562	---	---
HDC11441	---	---
HDC15194	---	---
S.C3L001757	---	---
HDC17404	---	---
CG31674-RA	CG31674	CG31674
HDC19485	---	---
HDC09009	CG13680	CG13680
HDC10120	---	---
CG12462-RA	CG12462	CG12462
CG13128-RA	CG13128	CG13128
HDC09512	---	---
S.C3L000509	---	---
S.C3R003159	---	---
HDC14817	---	---
CG3960-RC	CG3960	CG3960
HDC14857	---	---
S.C3R001316	---	---
HDC15791	---	---
S.C2R002344	---	---
HDC11267	---	---
HDC00218	---	---
HDC06238	---	---
CG12526-RA	Or67a	CG12526
CG11192-RA	CG11192	CG11192
CG32373-RA	CG32373	CG32373
HDC16183	---	---
S.C2R000398	---	---
GM05003	Antp	Antp
HDC17358	---	---
HDC16125	---	---
LD11736	---	---
HDC15708	---	---
CG30430-RA	CG30430	CG30430
CG9487-RA	CG9487	CG9487
S.C3L000821	---	---
HDC08612	---	---
S.CX001351	---	---
CT32415	---	---
HDC07438	---	---
HDC09939	---	---
Dm.3L.33191.0	---	---
CG14491-RA	CG14491	CG14491
CG6893-RA	CG6893	CG6893
CG10912-RA	CG10912	CG10912
CG8316-RA	CG8316	CG8316
HDC10384	---	---
HDC02714	---	---
CG7588-RA	Eig71Ej	CG7588
HDC19378	---	---
CT34543	CG17207	CG17207
HDC11021	---	---
S.C3R001979	---	---
S.C3L000206	---	---
Dm.3R.46632.0	CG34027	CG34027
HDC02710	---	---
LD28068	CG17454	CG17454
Dm.2R.14792.0	---	---
Dm.2R.19251.0	---	---
HDC05797	---	---
CG9490-RA	Ddr	CG9490
S.C2R001776	---	---
Dm.X.54728.0	---	---
CR_tc_AT21289	---	---
CG33254-RA	CG33254	CG33254
HDC16224	---	---
S.C2L001931	---	---
HDC11856	---	---
HDC15952	---	---
HDC10383	---	---
CG14824-RA	form3	CG14824
Dm.3L.23990.0	---	---
CG8144-RB	ps	CG8144
HDC06110	---	---
HDC03522	---	---
CG10124-RA	CG10124	CG10124
HDC13605	---	---
HDC06119	---	---
CG1294-RA	CG1294	CG1294
CG18188-RA	Damm	CG18188
S.C3R001461	Neu3	Neu3
S.CX000982	---	---
HDC06794	---	---
HDC10295	---	---
HDC15545	---	---
HDC19722	---	---
CG13961-RA	CG33316	CG13961
Dm.2L.5088.0	---	---
HDC12870	---	---
HDC14911	---	---
CG10170-RA	CG10170	CG10170
RE73276	---	---
CG31311-RA	---	CG31311
Dm.3L.25627.0	---	---
Dm.2L.3392.0	---	---
CG31823-RA	CG31823	CG31823
Dm.3L.24290.0	CG13680	CG13680
HDC07400	---	---
S.C2L000141	---	---
CG17204-RA	mun	CG17204
CG31078-RA	CG31078	CG31078
CG1941-RA	CG1941	CG1941
HDC02011	---	---
S.C2L001176	---	---
HDC04903	---	---
HDC13340	---	---
CG15633-RA	CG15633	CG15633
CG13942-RA	CG13942	CG13942
S.C3R000890	---	---
CG31239-RA	CG31239	CG31239
CR18775-RA	---	CR18775
CG11676-RA	CG33975	CG11676
Dm.X.56378.0	---	---
HDC07492	---	---
HDC13130	---	---
S.CX001836	---	---
HDC16553	---	---
CG7233-RA	snoN	CG7233
HDC19566	---	---
HDC03292	---	---
HDC14682	---	---
CG1998-RA	CG1998	CG1998
HDC03334	---	---
HDC14862	---	---
CG32955-RE	---	CG32955
Dm.3L.33393.0	---	---
HDC18313	---	---
HDC16555	---	---
S.C2R002262	---	---
HDC06629	---	---
HDC10902	---	---
CG40282-RA	CG40282	CG40282
CG7402-RA	CG7402	CG7402
HDC12755	---	---
HDC06063	---	---
S.C3L000315	---	---
HDC19482	---	---
CT34330	---	---
Dm.3R.41437.0	---	---
CG10534-RA	Lcp65Ag2	CG10534
CG11400-RA	CG11400	CG11400
CG10680-RA	CG10680	CG10680
S.C3R000279	---	---
HDC18545	---	---
CG12650-RB	CG12650	CG12650
S.C2L001755	---	---
HDC05937	---	---
CT23217	---	---
HL05775	norpA	norpA
HDC02899	---	---
Dm.2L.8612.0	---	---
HDC01962	---	---
CG11977-RA	CG11977	CG11977
S.C3R003343	---	---
HDC09977	---	---
HDC15810	---	---
HDC06178	---	---
CR_tc_GM10787	---	---
HDC14919	---	---
CG12982-RA	CG33287	CG12982
Dm.2L.5700.0	---	---
Dm.X.52896.0	---	---
HDC14589	---	---
Dm.X.51213.0	---	---
HDC07448	---	---
HDC15089	---	---
Dm.X.50732.0	---	---
HDC12757	---	---
HDC07490	---	---
HDC07480	---	---
S.CX002182	---	---
S.CX000646	---	---
CG33009-RB	---	CG33009
CG2668-RA	Peb	CG2668
GH21757	---	---
CT33984	---	---
HDC02633	---	---
SD01509	CG11917	CG11917
CG13499-RB	CG13499	CG13499
CG32465-RB	CG32465	CG32465
CG31412-RA	CG31412	CG31412
CG8697-RA	Lcp2	CG8697
HDC01070	---	---
S.C2R001709	---	---
CG30143-RA	CG30143	CG30143
HDC10934	---	---
CG31352-RA	CG31352	CG31352
HDC09404	---	---
HDC17817	---	---
HDC14169	---	---
S.CX001959	---	---
Dm.2L.3140.0	---	---
HDC02867	---	---
GH23107	Prosap	Prosap
HDC11513	---	---
CG13845-RA	CG13845	CG13845
S.C2R001977	---	---
CG13171-RA	CG13171	CG13171
HDC13250	---	---
S.C3L000180	---	---
S.C2L000448	---	---
HDC12132	---	---
CG32141-RB	CG32141	CG32141
CG10284-RA	CG10284	CG10284
Dm.X.51863.0	---	---
CG31194-RA	Fancd2	CG31194
Dm.3R.44545.0	---	---
CG10683-RA	rhi	CG10683
CG12620-RA	CG12620	CG12620
S.C2L001260	---	---
HDC05696	---	---
CG15580-RA	CG15580	CG15580
CG9074-RA	Mst57Da	CG9074
CG14676-RA	CG14676	CG14676
HDC06940	---	---
HDC05823	---	---
CG14843-RA	CG14843	CG14843
CG32399-RA	CG32399	CG32399
CG15541-RA	CG15541	CG15541
CG31766-RA	Ance-3	CG31766
HDC10507	---	---
HDC06630	---	---
CG5566-RA	CG5566	CG5566
CG10873-RA	p53	CG10873
HDC09393	---	---
HDC15392	---	---
CG7476-RA	mthl7	CG7476
HDC13111	---	---
CG4187-RA	CG4187	CG4187
HDC12211	---	---
HDC00326	---	---
Dm.3L.27712.0	---	---
S.C3L002747	---	---
CG13137-RA	CG13137	CG13137
S.C3L001136	---	---
HDC03016	PFE	PFE
CG32922-RA	---	CG32922
HDC07873	---	---
HDC14087	---	---
CG7093-RA	CG7093	CG7093
S.C3R002126	---	---
Dm.3R.45285.0	---	---
HDC14455	---	---
HDC08770	---	---
HDC13998	---	---
HDC15734	---	---
CG6682-RA	Rapgap1	CG6682
CR7249-RA	---	CR7249
HDC08426	---	---
Dm.X.57519.0	---	---
HDC14091	---	---
HDC07104	---	---
CG32952-RB	---	CG32952
CG13169-RA	CG13169	CG13169
HDC10778	---	---
HDC06939	---	---
Dm.2L.6471.0	---	---
S.C2L000186	---	---
HDC06121	---	---
CG17359-RA	CG17359	CG17359
CG32946-RA	CG32946	CG32946
CT40960	svp	svp
CG11757-RA	CG11757	CG11757
S.C3R002051	---	---
HDC10416	---	---
HDC02198	---	---
Dm.X.51769.0	---	---
LD43581	---	---
S.C3L001530	---	---
HDC11929	---	---
HDC18445	---	---
S.CX001958	---	---
HDC00511	---	---
HDC00423	---	---
Dm.2R.18792.0	---	---
CG12904-RA	CG12904	CG12904
CT32012	---	---
CG6978-RA	CG6978	CG6978
Dm.2L.3379.0	---	---
HDC07381	---	---
S.CX002432	---	---
Dm.3R.46533.0	CG33658	CG33658
HDC10019	---	---
Dm.2R.15578.0	---	---
HDC02489	---	---
CG32950-RB	---	CG32950
CG31747-RA	Gr36a	CG31747
Dm.3R.34433.0	---	---
HDC09503	---	---
HDC11837	---	---
HDC19375	---	---
S.CX000912	---	---
HDC10646	---	---
HDC07605	---	---
S.C3R003304	---	---
CG31423-RA	CG31423	CG31423
CR_tc_GM07040	---	---
Dm.2L.5993.0	---	---
S.C2L001217	---	---
HDC09884	---	---
HDC12053	---	---
CG4940-RA	CG31218,CG4940	CG4940
HDC06561	---	---
HDC06006	---	---
S.CX001533	---	---
CG1149-RA	MstProx	CG1149
Dm.3R.42726.0	CG14692	CG14692
S.C2R002019	---	---
CG31921-RA	CG31921	CG31921
S.C2L000854	---	---
S.CX000363	---	---
CT35331	---	---
CG33041-RA	CG33041	CG33041
HDC19889	---	---
CG13985-RA	Ddr	CG13985
RE02247	vg	vg
Dm.2L.6290.0	---	---
HDC03217	---	---
CG5561-RA	CG5561	CG5561
HDC15228	---	---
CG12956-RA	Fs	CG12956
HDC08475	---	---
CG14000-RA	CG14000	CG14000
HDC07421	---	---
CG9997-RA	CG9997	CG9997
S.CX000792	---	---
Dm.2L.1261.0	---	---
S.C2R000060	---	---
HDC06552	---	---
HDC19985	---	---
CG33148-RB	---	CG33148
Dm.2R.19881.0	---	---
Dm.2R.13264.0	---	---
S.C2L000616	---	---
HDC14629	---	---
CG32738-RA	---	CG32738
CG15498-RA	CG15498	CG15498
HDC10208	---	---
S.CX000620	---	---
HDC09862	---	---
S.CX001700	---	---
CG12161-RA	CG12161	CG12161
S.C2R000105	---	---
HDC05737	---	---
HDC18883	---	---
S.C2L001530	---	---
HDC06900	---	---
S.C2L000977	---	---
S.C3R003161	---	---
HDC17108	---	---
CG16834-RA	lectin-33A	CG16834
HDC08464	---	---
S.C2L002325	---	---
HDC00388	---	---
HDC12143	---	---
HDC13240	---	---
Dm.2R.21060.0	---	---
CG8928-RA	CG8928	CG8928
S.C3L002029	---	---
CG32799-RA	msta	CG32799
CG16954-RA	CG16954	CG16954
HDC02996	---	---
HDC16186	---	---
S.CX001965	---	---
HDC14905	---	---
Dm.2R.15683.0	---	---
S.C2R002042	par-1	par-1
HDC09521	---	---
HDC14969	---	---
CG14793-RA	---	CG14793
HDC07383	---	---
HDC03899	---	---
S.C3R000629	---	---
CG14165-RA	CG14165	CG14165
HDC11206	---	---
CG14166-RA	CG14166	CG14166
HDC14109	---	---
HDC08084	---	---
HDC17554	---	---
HDC10830	---	---
HDC09524	klu	klu
CG14846-RA	CG14846	CG14846
